asset_id|measurement_type_id|measurement_prediction_type_id|ts|value
59|1|2|2023-03-01T03:00:00|149.11807250976562
59|1|2|2023-03-01T04:00:00|161.69960021972656
59|1|2|2023-03-01T05:00:00|155.51536560058594
59|1|2|2023-03-01T06:00:00|161.69960021972656
59|1|2|2023-03-01T07:00:00|163.10470581054688
59|1|2|2023-03-01T08:00:00|161.69960021972656
59|1|2|2023-03-01T09:00:00|163.10470581054688
59|1|2|2023-03-01T10:00:00|163.10470581054688
59|1|2|2023-03-01T11:00:00|163.10470581054688
59|1|2|2023-03-01T12:00:00|163.10470581054688
59|1|2|2023-03-01T13:00:00|163.10470581054688
59|1|2|2023-03-01T14:00:00|163.10470581054688
59|1|2|2023-03-01T15:00:00|163.10470581054688
59|1|2|2023-03-01T16:00:00|157.3023681640625
59|1|2|2023-03-01T17:00:00|157.3023681640625
59|1|2|2023-03-01T18:00:00|152.73965454101562
59|1|2|2023-03-01T19:00:00|152.73965454101562
59|1|2|2023-03-01T20:00:00|152.73965454101562
59|1|2|2023-03-01T21:00:00|145.96043395996094
59|1|2|2023-03-01T22:00:00|125.49605560302734
59|1|2|2023-03-01T23:00:00|142.27020263671875
59|1|2|2023-03-02T00:00:00|150.52316284179688
59|1|2|2023-03-02T01:00:00|128.65367126464844
59|1|2|2023-03-02T02:00:00|161.69960021972656
59|1|2|2023-03-02T03:00:00|161.69960021972656
59|1|2|2023-03-02T04:00:00|168.09690856933594
59|1|2|2023-03-02T05:00:00|168.09690856933594
59|1|2|2023-03-02T06:00:00|168.09690856933594
59|1|2|2023-03-02T07:00:00|168.09690856933594
59|1|2|2023-03-02T08:00:00|161.69960021972656
59|1|2|2023-03-02T09:00:00|163.10470581054688
59|1|2|2023-03-02T10:00:00|163.10470581054688
59|1|2|2023-03-02T11:00:00|163.10470581054688
59|1|2|2023-03-02T12:00:00|163.10470581054688
59|1|2|2023-03-02T13:00:00|163.10470581054688
59|1|2|2023-03-02T14:00:00|163.10470581054688
59|1|2|2023-03-02T15:00:00|163.10470581054688
59|1|2|2023-03-02T16:00:00|157.3023681640625
59|1|2|2023-03-02T17:00:00|157.3023681640625
59|1|2|2023-03-02T18:00:00|152.73965454101562
59|1|2|2023-03-02T19:00:00|158.54197692871094
59|1|2|2023-03-02T20:00:00|152.73965454101562
59|1|2|2023-03-02T21:00:00|140.15811157226562
59|1|2|2023-03-02T22:00:00|140.15811157226562
59|1|2|2023-03-02T23:00:00|140.15811157226562
59|1|2|2023-03-03T00:00:00|145.96043395996094
59|1|2|2023-03-03T01:00:00|128.65367126464844
59|1|2|2023-03-03T02:00:00|149.11807250976562
59|1|2|2023-03-03T03:00:00|161.69960021972656
59|1|2|2023-03-03T04:00:00|161.69960021972656
59|1|2|2023-03-03T05:00:00|161.69960021972656
59|1|2|2023-03-03T06:00:00|161.69960021972656
59|1|2|2023-03-03T07:00:00|163.10470581054688
59|1|2|2023-03-03T08:00:00|161.69960021972656
59|1|2|2023-03-03T09:00:00|163.10470581054688
59|1|2|2023-03-03T10:00:00|163.10470581054688
59|1|2|2023-03-03T11:00:00|163.10470581054688
59|1|2|2023-03-03T12:00:00|157.3023681640625
59|1|2|2023-03-03T13:00:00|163.10470581054688
59|1|2|2023-03-03T14:00:00|157.3023681640625
59|1|2|2023-03-03T15:00:00|163.10470581054688
59|1|2|2023-03-03T16:00:00|157.3023681640625
59|1|2|2023-03-03T17:00:00|157.3023681640625
59|1|2|2023-03-03T18:00:00|152.73965454101562
59|1|2|2023-03-03T19:00:00|152.73965454101562
59|1|2|2023-03-03T20:00:00|158.54197692871094
59|1|2|2023-03-03T21:00:00|125.49605560302734
59|1|2|2023-03-03T22:00:00|152.73965454101562
59|1|2|2023-03-03T23:00:00|130.05877685546875
59|1|2|2023-03-04T00:00:00|142.6403045654297
59|1|2|2023-03-04T01:00:00|128.65367126464844
59|1|2|2023-03-04T02:00:00|161.69960021972656
59|1|2|2023-03-04T03:00:00|161.69960021972656
59|1|2|2023-03-04T04:00:00|161.69960021972656
59|1|2|2023-03-04T05:00:00|161.69960021972656
59|1|2|2023-03-04T06:00:00|161.69960021972656
59|1|2|2023-03-04T07:00:00|161.69960021972656
59|1|2|2023-03-04T08:00:00|163.10470581054688
59|1|2|2023-03-04T09:00:00|195.0376739501953
59|1|2|2023-03-04T10:00:00|163.10470581054688
59|1|2|2023-03-04T11:00:00|195.0376739501953
59|1|2|2023-03-04T12:00:00|163.10470581054688
59|1|2|2023-03-04T13:00:00|195.0376739501953
59|1|2|2023-03-04T14:00:00|163.10470581054688
59|1|2|2023-03-04T15:00:00|163.10470581054688
59|1|2|2023-03-04T16:00:00|157.3023681640625
59|1|2|2023-03-04T17:00:00|157.3023681640625
59|1|2|2023-03-04T18:00:00|152.73965454101562
59|1|2|2023-03-04T19:00:00|152.73965454101562
59|1|2|2023-03-04T20:00:00|152.73965454101562
59|1|2|2023-03-04T21:00:00|140.15811157226562
59|1|2|2023-03-04T22:00:00|145.96043395996094
59|1|2|2023-03-04T23:00:00|125.49605560302734
59|1|2|2023-03-05T00:00:00|125.49605560302734
59|1|2|2023-03-05T01:00:00|124.09095764160156
59|1|2|2023-03-05T02:00:00|154.11911010742188
59|1|2|2023-03-05T03:00:00|168.09690856933594
59|1|2|2023-03-05T04:00:00|161.69960021972656
59|1|2|2023-03-05T05:00:00|168.09690856933594
59|1|2|2023-03-05T06:00:00|161.69960021972656
59|1|2|2023-03-05T07:00:00|168.09690856933594
59|1|2|2023-03-05T08:00:00|163.10470581054688
59|1|2|2023-03-05T09:00:00|195.0376739501953
59|1|2|2023-03-05T10:00:00|163.10470581054688
59|1|2|2023-03-05T11:00:00|195.0376739501953
59|1|2|2023-03-05T12:00:00|163.10470581054688
59|1|2|2023-03-05T13:00:00|195.0376739501953
59|1|2|2023-03-05T14:00:00|190.47494506835935
59|1|2|2023-03-05T15:00:00|163.10470581054688
59|1|2|2023-03-05T16:00:00|152.73965454101562
59|1|2|2023-03-05T17:00:00|189.2353515625
59|1|2|2023-03-05T18:00:00|152.73965454101562
59|1|2|2023-03-05T19:00:00|152.73965454101562
59|1|2|2023-03-05T20:00:00|152.73965454101562
59|1|2|2023-03-05T21:00:00|125.49605560302734
59|1|2|2023-03-05T22:00:00|145.96043395996094
59|1|2|2023-03-05T23:00:00|124.09095764160156
59|1|2|2023-03-06T00:00:00|125.49605560302734
59|1|2|2023-03-06T01:00:00|124.09095764160156
59|1|2|2023-03-06T02:00:00|141.53758239746094
59|1|2|2023-03-06T03:00:00|144.5553436279297
59|1|2|2023-03-06T04:00:00|149.11807250976562
59|1|2|2023-03-06T05:00:00|168.09690856933594
59|1|2|2023-03-06T06:00:00|161.69960021972656
59|1|2|2023-03-06T07:00:00|168.09690856933594
59|1|2|2023-03-06T08:00:00|161.69960021972656
59|1|2|2023-03-06T09:00:00|168.09690856933594
59|1|2|2023-03-06T10:00:00|161.69960021972656
59|1|2|2023-03-06T11:00:00|163.10470581054688
59|1|2|2023-03-06T12:00:00|163.10470581054688
59|1|2|2023-03-06T13:00:00|168.09690856933594
59|1|2|2023-03-06T14:00:00|163.10470581054688
59|1|2|2023-03-06T15:00:00|168.09690856933594
59|1|2|2023-03-06T16:00:00|158.54197692871094
59|1|2|2023-03-06T17:00:00|157.36175537109375
59|1|2|2023-03-06T18:00:00|152.73965454101562
59|1|2|2023-03-06T19:00:00|142.69969177246094
59|1|2|2023-03-06T20:00:00|124.09095764160156
59|1|2|2023-03-06T21:00:00|124.09095764160156
59|1|2|2023-03-06T22:00:00|144.5553436279297
59|1|2|2023-03-06T23:00:00|124.09095764160156
59|1|2|2023-03-07T00:00:00|149.11807250976562
59|1|2|2023-03-07T01:00:00|128.65367126464844
59|1|2|2023-03-07T02:00:00|149.11807250976562
59|1|2|2023-03-07T03:00:00|140.8651123046875
59|1|2|2023-03-07T04:00:00|149.11807250976562
59|1|2|2023-03-07T05:00:00|147.2624053955078
59|1|2|2023-03-07T06:00:00|161.32949829101562
59|1|2|2023-03-07T07:00:00|168.09690856933594
59|1|2|2023-03-07T08:00:00|161.69960021972656
59|1|2|2023-03-07T09:00:00|168.09690856933594
59|1|2|2023-03-07T10:00:00|161.69960021972656
59|1|2|2023-03-07T11:00:00|168.09690856933594
59|1|2|2023-03-07T12:00:00|161.69960021972656
59|1|2|2023-03-07T13:00:00|163.10470581054688
59|1|2|2023-03-07T14:00:00|163.10470581054688
59|1|2|2023-03-07T15:00:00|168.09690856933594
59|1|2|2023-03-07T16:00:00|157.3023681640625
59|1|2|2023-03-07T17:00:00|163.10470581054688
59|1|2|2023-03-07T18:00:00|152.73965454101562
59|1|2|2023-03-07T19:00:00|137.70748901367188
59|1|2|2023-03-07T20:00:00|152.73965454101562
59|1|2|2023-03-07T21:00:00|136.30239868164062
59|1|2|2023-03-07T22:00:00|158.171875
59|1|2|2023-03-07T23:00:00|136.30239868164062
59|1|2|2023-03-08T00:00:00|128.65367126464844
59|1|2|2023-03-08T01:00:00|128.65367126464844
59|1|2|2023-03-08T02:00:00|149.11807250976562
59|1|2|2023-03-08T03:00:00|161.69960021972656
59|1|2|2023-03-08T04:00:00|161.69960021972656
59|1|2|2023-03-08T05:00:00|168.09690856933594
59|1|2|2023-03-08T06:00:00|168.09690856933594
59|1|2|2023-03-08T07:00:00|168.09690856933594
59|1|2|2023-03-08T08:00:00|163.10470581054688
59|1|2|2023-03-08T09:00:00|163.10470581054688
59|1|2|2023-03-08T10:00:00|163.10470581054688
59|1|2|2023-03-08T11:00:00|195.0376739501953
59|1|2|2023-03-08T12:00:00|163.10470581054688
59|1|2|2023-03-08T13:00:00|195.0376739501953
59|1|2|2023-03-08T14:00:00|163.10470581054688
59|1|2|2023-03-08T15:00:00|163.10470581054688
59|1|2|2023-03-08T16:00:00|163.10470581054688
59|1|2|2023-03-08T17:00:00|163.10470581054688
59|1|2|2023-03-08T18:00:00|152.73965454101562
59|1|2|2023-03-08T19:00:00|158.54197692871094
59|1|2|2023-03-08T20:00:00|152.73965454101562
59|1|2|2023-03-08T21:00:00|125.49605560302734
59|1|2|2023-03-08T22:00:00|145.96043395996094
59|1|2|2023-03-08T23:00:00|125.49605560302734
59|1|2|2023-03-09T00:00:00|150.52316284179688
59|1|2|2023-03-09T01:00:00|128.65367126464844
59|1|2|2023-03-09T02:00:00|128.65367126464844
59|1|2|2023-03-09T03:00:00|168.09690856933594
59|1|2|2023-03-09T04:00:00|161.69960021972656
59|1|2|2023-03-09T05:00:00|168.09690856933594
59|1|2|2023-03-09T06:00:00|161.69960021972656
59|1|2|2023-03-09T07:00:00|168.09690856933594
59|1|2|2023-03-09T08:00:00|163.10470581054688
59|1|2|2023-03-09T09:00:00|163.10470581054688
59|1|2|2023-03-09T10:00:00|163.10470581054688
59|1|2|2023-03-09T11:00:00|195.0376739501953
59|1|2|2023-03-09T12:00:00|163.10470581054688
59|1|2|2023-03-09T13:00:00|163.10470581054688
59|1|2|2023-03-09T14:00:00|163.10470581054688
59|1|2|2023-03-09T15:00:00|163.10470581054688
59|1|2|2023-03-09T16:00:00|157.3023681640625
59|1|2|2023-03-09T17:00:00|163.10470581054688
59|1|2|2023-03-09T18:00:00|152.73965454101562
59|1|2|2023-03-09T19:00:00|152.73965454101562
59|1|2|2023-03-09T20:00:00|152.73965454101562
59|1|2|2023-03-09T21:00:00|125.49605560302734
59|1|2|2023-03-09T22:00:00|140.15811157226562
59|1|2|2023-03-09T23:00:00|125.49605560302734
59|1|2|2023-03-10T00:00:00|130.05877685546875
59|1|2|2023-03-10T01:00:00|128.65367126464844
59|1|2|2023-03-10T02:00:00|141.23521423339844
59|1|2|2023-03-10T03:00:00|161.69960021972656
59|1|2|2023-03-10T04:00:00|161.69960021972656
59|1|2|2023-03-10T05:00:00|161.69960021972656
59|1|2|2023-03-10T06:00:00|161.69960021972656
59|1|2|2023-03-10T07:00:00|163.10470581054688
59|1|2|2023-03-10T08:00:00|195.0376739501953
59|1|2|2023-03-10T09:00:00|195.0376739501953
59|1|2|2023-03-10T10:00:00|195.0376739501953
59|1|2|2023-03-10T11:00:00|195.0376739501953
59|1|2|2023-03-10T12:00:00|189.2353515625
59|1|2|2023-03-10T13:00:00|195.0376739501953
59|1|2|2023-03-10T14:00:00|157.3023681640625
59|1|2|2023-03-10T15:00:00|157.3023681640625
59|1|2|2023-03-10T16:00:00|157.3023681640625
59|1|2|2023-03-10T17:00:00|195.0376739501953
59|1|2|2023-03-10T18:00:00|152.73965454101562
59|1|2|2023-03-10T19:00:00|158.54197692871094
59|1|2|2023-03-10T20:00:00|152.73965454101562
59|1|2|2023-03-10T21:00:00|145.96043395996094
59|1|2|2023-03-10T22:00:00|138.0775909423828
59|1|2|2023-03-10T23:00:00|125.49605560302734
59|1|2|2023-03-11T00:00:00|144.7208251953125
59|1|2|2023-03-11T01:00:00|128.65367126464844
59|1|2|2023-03-11T02:00:00|161.69960021972656
59|1|2|2023-03-11T03:00:00|161.69960021972656
59|1|2|2023-03-11T04:00:00|161.69960021972656
59|1|2|2023-03-11T05:00:00|161.69960021972656
59|1|2|2023-03-11T06:00:00|161.69960021972656
59|1|2|2023-03-11T07:00:00|161.69960021972656
59|1|2|2023-03-11T08:00:00|163.10470581054688
59|1|2|2023-03-11T09:00:00|195.0376739501953
59|1|2|2023-03-11T10:00:00|163.10470581054688
59|1|2|2023-03-11T11:00:00|195.0376739501953
59|1|2|2023-03-11T12:00:00|163.10470581054688
59|1|2|2023-03-11T13:00:00|203.3061370849609
59|1|2|2023-03-11T14:00:00|157.3023681640625
59|1|2|2023-03-11T15:00:00|203.3061370849609
59|1|2|2023-03-11T16:00:00|157.3023681640625
59|1|2|2023-03-11T17:00:00|189.2353515625
59|1|2|2023-03-11T18:00:00|152.73965454101562
59|1|2|2023-03-11T19:00:00|152.73965454101562
59|1|2|2023-03-11T20:00:00|152.73965454101562
59|1|2|2023-03-11T21:00:00|125.49605560302734
59|1|2|2023-03-11T22:00:00|158.54197692871094
59|1|2|2023-03-11T23:00:00|125.49605560302734
59|1|2|2023-03-12T00:00:00|145.96043395996094
59|1|2|2023-03-12T01:00:00|124.09095764160156
59|1|2|2023-03-12T02:00:00|154.11911010742188
59|1|2|2023-03-12T03:00:00|161.69960021972656
59|1|2|2023-03-12T04:00:00|161.69960021972656
59|1|2|2023-03-12T05:00:00|168.09690856933594
59|1|2|2023-03-12T06:00:00|161.69960021972656
59|1|2|2023-03-12T07:00:00|163.10470581054688
59|1|2|2023-03-12T08:00:00|163.10470581054688
59|1|2|2023-03-12T09:00:00|195.0376739501953
59|1|2|2023-03-12T10:00:00|163.10470581054688
59|1|2|2023-03-12T11:00:00|195.0376739501953
59|1|2|2023-03-12T12:00:00|163.10470581054688
59|1|2|2023-03-12T13:00:00|195.0376739501953
59|1|2|2023-03-12T14:00:00|190.47494506835935
59|1|2|2023-03-12T15:00:00|195.0376739501953
59|1|2|2023-03-12T16:00:00|158.54197692871094
59|1|2|2023-03-12T17:00:00|184.6726226806641
59|1|2|2023-03-12T18:00:00|152.73965454101562
59|1|2|2023-03-12T19:00:00|158.54197692871094
59|1|2|2023-03-12T20:00:00|152.73965454101562
59|1|2|2023-03-12T21:00:00|125.49605560302734
59|1|2|2023-03-12T22:00:00|145.96043395996094
59|1|2|2023-03-12T23:00:00|125.49605560302734
59|1|2|2023-03-13T00:00:00|145.96043395996094
59|1|2|2023-03-13T01:00:00|124.09095764160156
59|1|2|2023-03-13T02:00:00|144.5553436279297
59|1|2|2023-03-13T03:00:00|124.09095764160156
59|1|2|2023-03-13T04:00:00|144.5553436279297
59|1|2|2023-03-13T05:00:00|168.09690856933594
59|1|2|2023-03-13T06:00:00|161.69960021972656
59|1|2|2023-03-13T07:00:00|168.09690856933594
59|1|2|2023-03-13T08:00:00|161.69960021972656
59|1|2|2023-03-13T09:00:00|168.09690856933594
59|1|2|2023-03-13T10:00:00|161.69960021972656
59|1|2|2023-03-13T11:00:00|163.10470581054688
59|1|2|2023-03-13T12:00:00|163.10470581054688
59|1|2|2023-03-13T13:00:00|168.09690856933594
59|1|2|2023-03-13T14:00:00|163.10470581054688
59|1|2|2023-03-13T15:00:00|163.10470581054688
59|1|2|2023-03-13T16:00:00|158.54197692871094
59|1|2|2023-03-13T17:00:00|137.70748901367188
59|1|2|2023-03-13T18:00:00|158.171875
59|1|2|2023-03-13T19:00:00|137.70748901367188
59|1|2|2023-03-13T20:00:00|150.96444702148438
59|1|2|2023-03-13T21:00:00|124.09095764160156
59|1|2|2023-03-13T22:00:00|157.1368865966797
59|1|2|2023-03-13T23:00:00|124.09095764160156
59|1|2|2023-03-14T00:00:00|161.69960021972656
59|1|2|2023-03-14T01:00:00|128.65367126464844
59|1|2|2023-03-14T02:00:00|161.69960021972656
59|1|2|2023-03-14T03:00:00|128.65367126464844
59|1|2|2023-03-14T04:00:00|158.6818389892578
59|1|2|2023-03-14T05:00:00|135.0509796142578
59|1|2|2023-03-14T06:00:00|161.69960021972656
59|1|2|2023-03-14T07:00:00|168.09690856933594
59|1|2|2023-03-14T08:00:00|161.69960021972656
59|1|2|2023-03-14T09:00:00|168.09690856933594
59|1|2|2023-03-14T10:00:00|161.69960021972656
59|1|2|2023-03-14T11:00:00|168.09690856933594
59|1|2|2023-03-14T12:00:00|161.69960021972656
59|1|2|2023-03-14T13:00:00|163.10470581054688
59|1|2|2023-03-14T14:00:00|163.10470581054688
59|1|2|2023-03-14T15:00:00|163.10470581054688
59|1|2|2023-03-14T16:00:00|157.3023681640625
59|1|2|2023-03-14T17:00:00|168.09690856933594
59|1|2|2023-03-14T18:00:00|157.3023681640625
59|1|2|2023-03-14T19:00:00|152.3695526123047
59|1|2|2023-03-14T20:00:00|152.73965454101562
59|1|2|2023-03-14T21:00:00|142.27020263671875
59|1|2|2023-03-14T22:00:00|137.70748901367188
59|1|2|2023-03-14T23:00:00|124.09095764160156
59|1|2|2023-03-15T00:00:00|149.11807250976562
59|1|2|2023-03-15T01:00:00|128.65367126464844
59|1|2|2023-03-15T02:00:00|146.1002960205078
59|1|2|2023-03-15T03:00:00|161.69960021972656
59|1|2|2023-03-15T04:00:00|161.69960021972656
59|1|2|2023-03-15T05:00:00|168.09690856933594
59|1|2|2023-03-15T06:00:00|161.69960021972656
59|1|2|2023-03-15T07:00:00|163.10470581054688
59|1|2|2023-03-15T08:00:00|163.10470581054688
59|1|2|2023-03-15T09:00:00|163.10470581054688
59|1|2|2023-03-15T10:00:00|163.10470581054688
59|1|2|2023-03-15T11:00:00|195.0376739501953
59|1|2|2023-03-15T12:00:00|195.0376739501953
59|1|2|2023-03-15T13:00:00|195.0376739501953
59|1|2|2023-03-15T14:00:00|163.10470581054688
59|1|2|2023-03-15T15:00:00|195.0376739501953
59|1|2|2023-03-15T16:00:00|163.10470581054688
59|1|2|2023-03-15T17:00:00|163.10470581054688
59|1|2|2023-03-15T18:00:00|157.3023681640625
59|1|2|2023-03-15T19:00:00|157.3023681640625
59|1|2|2023-03-15T20:00:00|157.3023681640625
59|1|2|2023-03-15T21:00:00|130.05877685546875
59|1|2|2023-03-15T22:00:00|150.52316284179688
59|1|2|2023-03-15T23:00:00|128.65367126464844
59|1|2|2023-03-16T00:00:00|160.08692932128906
59|1|2|2023-03-16T01:00:00|128.65367126464844
59|1|2|2023-03-16T02:00:00|158.6818389892578
59|1|2|2023-03-16T03:00:00|168.09690856933594
59|1|2|2023-03-16T04:00:00|161.69960021972656
59|1|2|2023-03-16T05:00:00|168.09690856933594
59|1|2|2023-03-16T06:00:00|168.09690856933594
59|1|2|2023-03-16T07:00:00|200.0298767089844
59|1|2|2023-03-16T08:00:00|163.10470581054688
59|1|2|2023-03-16T09:00:00|195.0376739501953
59|1|2|2023-03-16T10:00:00|163.10470581054688
59|1|2|2023-03-16T11:00:00|195.0376739501953
59|1|2|2023-03-16T12:00:00|163.10470581054688
59|1|2|2023-03-16T13:00:00|195.0376739501953
59|1|2|2023-03-16T14:00:00|163.10470581054688
59|1|2|2023-03-16T15:00:00|195.0376739501953
59|1|2|2023-03-16T16:00:00|157.3023681640625
59|1|2|2023-03-16T17:00:00|195.0376739501953
59|1|2|2023-03-16T18:00:00|157.3023681640625
59|1|2|2023-03-16T19:00:00|157.3023681640625
59|1|2|2023-03-16T20:00:00|157.3023681640625
59|1|2|2023-03-16T21:00:00|142.6403045654297
59|1|2|2023-03-16T22:00:00|157.3023681640625
59|1|2|2023-03-16T23:00:00|141.23521423339844
59|1|2|2023-03-17T00:00:00|163.10470581054688
59|1|2|2023-03-17T01:00:00|128.65367126464844
59|1|2|2023-03-17T02:00:00|161.69960021972656
59|1|2|2023-03-17T03:00:00|161.69960021972656
59|1|2|2023-03-17T04:00:00|161.69960021972656
59|1|2|2023-03-17T05:00:00|161.69960021972656
59|1|2|2023-03-17T06:00:00|161.69960021972656
59|1|2|2023-03-17T07:00:00|163.10470581054688
59|1|2|2023-03-17T08:00:00|163.10470581054688
59|1|2|2023-03-17T09:00:00|195.0376739501953
59|1|2|2023-03-17T10:00:00|163.10470581054688
59|1|2|2023-03-17T11:00:00|195.0376739501953
59|1|2|2023-03-17T12:00:00|163.10470581054688
59|1|2|2023-03-17T13:00:00|195.0376739501953
59|1|2|2023-03-17T14:00:00|157.3023681640625
59|1|2|2023-03-17T15:00:00|157.3023681640625
59|1|2|2023-03-17T16:00:00|157.3023681640625
59|1|2|2023-03-17T17:00:00|195.0376739501953
59|1|2|2023-03-17T18:00:00|157.3023681640625
59|1|2|2023-03-17T19:00:00|163.10470581054688
59|1|2|2023-03-17T20:00:00|157.3023681640625
59|1|2|2023-03-17T21:00:00|130.05877685546875
59|1|2|2023-03-17T22:00:00|144.7208251953125
59|1|2|2023-03-17T23:00:00|130.05877685546875
59|1|2|2023-03-18T00:00:00|144.7208251953125
59|1|2|2023-03-18T01:00:00|128.65367126464844
59|1|2|2023-03-18T02:00:00|128.65367126464844
59|1|2|2023-03-18T03:00:00|161.69960021972656
59|1|2|2023-03-18T04:00:00|161.69960021972656
59|1|2|2023-03-18T05:00:00|161.69960021972656
59|1|2|2023-03-18T06:00:00|161.69960021972656
59|1|2|2023-03-18T07:00:00|161.69960021972656
59|1|2|2023-03-18T08:00:00|163.10470581054688
59|1|2|2023-03-18T09:00:00|195.0376739501953
59|1|2|2023-03-18T10:00:00|163.10470581054688
59|1|2|2023-03-18T11:00:00|195.0376739501953
59|1|2|2023-03-18T12:00:00|163.10470581054688
59|1|2|2023-03-18T13:00:00|163.10470581054688
59|1|2|2023-03-18T14:00:00|157.3023681640625
59|1|2|2023-03-18T15:00:00|163.10470581054688
59|1|2|2023-03-18T16:00:00|157.3023681640625
59|1|2|2023-03-18T17:00:00|163.10470581054688
59|1|2|2023-03-18T18:00:00|157.3023681640625
59|1|2|2023-03-18T19:00:00|157.3023681640625
59|1|2|2023-03-18T20:00:00|157.3023681640625
59|1|2|2023-03-18T21:00:00|150.52316284179688
59|1|2|2023-03-18T22:00:00|150.52316284179688
59|1|2|2023-03-18T23:00:00|130.05877685546875
59|1|2|2023-03-19T00:00:00|147.50538635253906
59|1|2|2023-03-19T01:00:00|146.1002960205078
59|1|2|2023-03-19T02:00:00|149.11807250976562
59|1|2|2023-03-19T03:00:00|168.09690856933594
59|1|2|2023-03-19T04:00:00|168.09690856933594
59|1|2|2023-03-19T05:00:00|168.09690856933594
59|1|2|2023-03-19T06:00:00|168.09690856933594
59|1|2|2023-03-19T07:00:00|200.0298767089844
59|1|2|2023-03-19T08:00:00|163.10470581054688
59|1|2|2023-03-19T09:00:00|195.0376739501953
59|1|2|2023-03-19T10:00:00|163.10470581054688
59|1|2|2023-03-19T11:00:00|163.10470581054688
59|1|2|2023-03-19T12:00:00|163.10470581054688
59|1|2|2023-03-19T13:00:00|163.10470581054688
59|1|2|2023-03-19T14:00:00|163.10470581054688
59|1|2|2023-03-19T15:00:00|163.10470581054688
59|1|2|2023-03-19T16:00:00|157.3023681640625
59|1|2|2023-03-19T17:00:00|163.10470581054688
59|1|2|2023-03-19T18:00:00|157.3023681640625
59|1|2|2023-03-19T19:00:00|163.10470581054688
59|1|2|2023-03-19T20:00:00|157.3023681640625
59|1|2|2023-03-19T21:00:00|130.05877685546875
59|1|2|2023-03-19T22:00:00|150.52316284179688
59|1|2|2023-03-19T23:00:00|130.05877685546875
59|1|2|2023-03-20T00:00:00|150.52316284179688
59|1|2|2023-03-20T01:00:00|128.65367126464844
59|1|2|2023-03-20T02:00:00|149.11807250976562
59|1|2|2023-03-20T03:00:00|128.65367126464844
59|1|2|2023-03-20T04:00:00|155.51536560058594
59|1|2|2023-03-20T05:00:00|168.09690856933594
59|1|2|2023-03-20T06:00:00|168.09690856933594
59|1|2|2023-03-20T07:00:00|168.09690856933594
59|1|2|2023-03-20T08:00:00|168.09690856933594
59|1|2|2023-03-20T09:00:00|168.09690856933594
59|1|2|2023-03-20T10:00:00|168.09690856933594
59|1|2|2023-03-20T11:00:00|195.0376739501953
59|1|2|2023-03-20T12:00:00|163.10470581054688
59|1|2|2023-03-20T13:00:00|195.0376739501953
59|1|2|2023-03-20T14:00:00|163.10470581054688
59|1|2|2023-03-20T15:00:00|163.10470581054688
59|1|2|2023-03-20T16:00:00|157.3023681640625
59|1|2|2023-03-20T17:00:00|142.6403045654297
59|1|2|2023-03-20T18:00:00|157.3023681640625
59|1|2|2023-03-20T19:00:00|142.27020263671875
59|1|2|2023-03-20T20:00:00|155.5271759033203
59|1|2|2023-03-20T21:00:00|128.65367126464844
59|1|2|2023-03-20T22:00:00|146.1002960205078
59|1|2|2023-03-20T23:00:00|146.1002960205078
59|1|2|2023-03-21T00:00:00|146.1002960205078
59|1|2|2023-03-21T01:00:00|146.1002960205078
59|1|2|2023-03-21T02:00:00|161.69960021972656
59|1|2|2023-03-21T03:00:00|146.1002960205078
59|1|2|2023-03-21T04:00:00|168.09690856933594
59|1|2|2023-03-21T05:00:00|135.0509796142578
59|1|2|2023-03-21T06:00:00|168.09690856933594
59|1|2|2023-03-21T07:00:00|168.09690856933594
59|1|2|2023-03-21T08:00:00|168.09690856933594
59|1|2|2023-03-21T09:00:00|168.09690856933594
59|1|2|2023-03-21T10:00:00|164.83070373535156
59|1|2|2023-03-21T11:00:00|164.83070373535156
59|1|2|2023-03-21T12:00:00|164.83070373535156
59|1|2|2023-03-21T13:00:00|159.83848571777344
59|1|2|2023-03-21T14:00:00|159.83848571777344
59|1|2|2023-03-21T15:00:00|164.83070373535156
59|1|2|2023-03-21T16:00:00|159.83848571777344
59|1|2|2023-03-21T17:00:00|185.96913146972656
59|1|2|2023-03-21T18:00:00|154.03616333007812
59|1|2|2023-03-21T19:00:00|143.99620056152344
59|1|2|2023-03-21T20:00:00|139.0039825439453
59|1|2|2023-03-21T21:00:00|139.0039825439453
59|1|2|2023-03-21T22:00:00|159.4683837890625
59|1|2|2023-03-21T23:00:00|125.38746643066406
59|1|2|2023-03-22T00:00:00|145.8518524169922
59|1|2|2023-03-22T01:00:00|125.38746643066406
59|1|2|2023-03-22T02:00:00|155.41561889648438
59|1|2|2023-03-22T03:00:00|158.4333953857422
59|1|2|2023-03-22T04:00:00|164.83070373535156
59|1|2|2023-03-22T05:00:00|164.83070373535156
59|1|2|2023-03-22T06:00:00|164.83070373535156
59|1|2|2023-03-22T07:00:00|159.83848571777344
59|1|2|2023-03-22T08:00:00|159.83848571777344
59|1|2|2023-03-22T09:00:00|159.83848571777344
59|1|2|2023-03-22T10:00:00|159.83848571777344
59|1|2|2023-03-22T11:00:00|183.6004638671875
59|1|2|2023-03-22T12:00:00|183.6004638671875
59|1|2|2023-03-22T13:00:00|183.6004638671875
59|1|2|2023-03-22T14:00:00|151.66749572753906
59|1|2|2023-03-22T15:00:00|183.6004638671875
